entry_date,exit_date,entry_px,exit_px,bars_held,exit_reason,gross_pts,gross_usd,cost_usd,net_usd,entry_rsi,ret_pct,notional_usd,mae_pct,mfe_pct,symbol,year
2002-03-25,2002-04-09,1473.5140818418072,1458.5140818418072,10,time_stop,-15.0,-750.0,29.0,-779.0,5.389501943205204,-0.010179746623969055,73675.70409209035,-0.017305569260747396,0.014421307717289496,ES,2002
2003-03-31,2003-04-02,4906.751686981657,4947.751686981657,2,rsi_target,41.0,820.0,14.0,806.0,4.680602769609749,0.008355833475082732,98135.03373963315,-0.0011209044905598788,0.009986240006806191,NQ,2003
2003-04-09,2003-04-14,4911.751686981657,4934.251686981657,3,rsi_target,22.5,450.0,14.0,436.0,6.300008918734747,0.0045808504651477155,98235.03373963315,-0.0013233568010426733,0.0057006139121838235,NQ,2003
2003-05-19,2003-05-22,1271.4411085455463,1279.6911085455463,3,rsi_target,8.25,412.5,29.0,383.5,8.219183488495702,0.0064887000621188925,63572.055427277315,-0.008848227357434854,0.010224618279702497,ES,2003
2003-05-19,2003-05-26,4999.751686981657,5018.251686981657,5,rsi_target,18.5,370.0,14.0,356.0,7.989920912118947,0.0037001837607596112,99995.03373963315,-0.0020000993301403304,0.0051002532918578425,NQ,2003
2003-06-23,2003-06-26,5073.187610801793,5085.187610801793,3,rsi_target,12.0,240.0,14.0,226.0,5.015790262086014,0.0023653767454705774,101463.75221603586,-0.0033509503894166514,0.0030552782962328293,NQ,2003
2003-06-25,2003-07-01,1327.3682879527876,1336.6182879527876,4,rsi_target,9.25,462.5,29.0,433.5,8.053844329952042,0.006968676353016057,66368.41439763938,-0.00885210239437175,0.012053926664676425,ES,2003
2003-07-17,2003-07-23,5123.187610801793,5141.187610801793,4,rsi_target,18.0,360.0,14.0,346.0,6.92265460912995,0.003513437603192312,102463.75221603586,-0.004489392492967955,0.004196606026035262,NQ,2003
2003-07-17,2003-07-25,1336.1182879527876,1352.1182879527876,6,rsi_target,16.0,800.0,29.0,771.0,6.917269319465021,0.01197498765211525,66805.91439763938,-0.005426166279864723,0.013097642744501056,ES,2003
2003-08-05,2003-08-08,1314.8682879527876,1333.3682879527876,3,rsi_target,18.5,925.0,29.0,896.0,3.5197119211454577,0.014069850318471041,65743.41439763938,-0.0007605324496470833,0.015590915217765207,ES,2003
2003-08-05,2003-08-12,5084.187610801793,5110.687610801793,5,rsi_target,26.5,530.0,14.0,516.0,3.73569305238631,0.005212238813473066,101683.75221603586,-0.002360259085346294,0.005507271199141353,NQ,2003
2003-09-25,2003-10-01,1357.9452970637108,1376.6952970637108,4,rsi_target,18.75,937.5,29.0,908.5,7.212166715793572,0.01380762541800703,67897.26485318554,-0.007364066889603749,0.014175828762487217,ES,2003
2003-09-26,2003-10-03,5163.846797315393,5229.846797315393,5,rsi_target,66.0,1320.0,14.0,1306.0,9.199574009543525,0.012781169269838218,103276.93594630786,-0.001452405598845252,0.015008191188067604,NQ,2003
2003-11-11,2003-11-12,5264.846797315393,5295.346797315393,1,rsi_target,30.5,610.0,14.0,596.0,9.51803337525584,0.005793141030343429,105296.93594630786,-0.00047484762543798604,0.006837805806306998,NQ,2003
2003-11-18,2003-11-24,1392.9452970637108,1409.6952970637108,4,rsi_target,16.75,837.5,29.0,808.5,5.095412800626974,0.0120248799685878,69647.26485318554,-0.0017947582042668361,0.01346068653200127,ES,2003
2003-11-18,2003-11-24,5215.846797315393,5268.846797315393,4,rsi_target,53.0,1060.0,14.0,1046.0,3.9162349249950523,0.010161341400456625,104316.93594630786,-0.0011503405359007501,0.010736511668407,NQ,2003
2004-01-22,2004-01-26,5382.216110329073,5402.216110329073,2,rsi_target,20.0,400.0,14.0,386.0,7.26195730717393,0.0037159414616625614,107644.32220658145,-0.002508260486622229,0.0039946370712872535,NQ,2004
2004-02-04,2004-02-06,5310.716110329073,5342.216110329073,2,rsi_target,31.5,630.0,14.0,616.0,1.77496518662808,0.005931403476592188,106214.32220658145,-0.0005648955691992559,0.007155343876523909,NQ,2004
2004-02-23,2004-02-27,1503.5967869421333,1507.8467869421333,4,rsi_target,4.25,212.5,29.0,183.5,8.622011649532283,0.0028265556543541374,75179.83934710667,-0.004655503430700932,0.00781459504439085,ES,2004
2004-02-23,2004-03-01,5314.716110329073,5337.716110329073,5,rsi_target,23.0,460.0,14.0,446.0,6.127970182846383,0.004327606502876012,106294.32220658145,-0.0028223520670930514,0.0046098417095853175,NQ,2004
2004-03-10,2004-03-17,1483.5967869421333,1487.0967869421333,5,rsi_target,3.5,175.0,29.0,146.0,3.12128155712891,0.002359131558389197,74179.83934710667,-0.012132676586001583,0.004212734925694994,ES,2004
2004-03-08,2004-03-17,5285.216110329073,5276.716110329073,7,rsi_target,-8.5,-170.0,14.0,-184.0,8.963349019408568,-0.0016082596856140223,105704.32220658145,-0.008419712471743999,0.0020812772402063816,NQ,2004
2004-03-23,2004-03-25,1467.01207717134,1481.76207717134,2,rsi_target,14.75,737.5,29.0,708.5,9.423352306858305,0.010054450286762889,73350.603858567,-0.004430774702641273,0.012269837638083524,ES,2004
2004-04-28,2004-05-05,1499.26207717134,1497.76207717134,5,rsi_target,-1.5,-75.0,29.0,-104.0,9.105976292271123,-0.001000492190684935,74963.103858567,-0.013173147177351643,0.003001476572054805,ES,2004
