ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T08:52:23Z	baseline	strat_l23o_liqdq	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "max_dist": 0.055, "regime_ma": 18}	25	24.125	-18.979	1.271	18.999	29.218	blind	blind	blind	first entry [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=50.0 robust=1.059 rmin=0.000 noise_sd=0.078]
2026-09-26T08:52:29Z	keep	strat_l23o_liqdq	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18}	25	28.465	-16.288	1.748	27.680	29.218	blind	blind	blind	beats best on robust by 0.902 > margin 0.163 [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.7 ystd=51.0 robust=1.961 rmin=0.000 noise_sd=0.163]
2026-09-26T08:52:37Z	keep	strat_l23o_liqdq	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "dq_lb": 4, "dq_w": -0.15, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18}	25	31.907	-16.577	1.925	34.841	29.168	blind	blind	blind	beats best on robust by 0.342 > margin 0.218 [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-16.6 ystd=55.4 robust=2.302 rmin=0.000 noise_sd=0.218]
2026-09-26T08:52:44Z	discard	strat_l23o_liqdq	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "dq_lb": 2, "dq_w": -0.15, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18}	25	31.576	-16.442	1.921	34.015	29.291	blind	blind	blind	TRAIN 2.285 <= best 2.302 + margin 0.183 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-16.4 ystd=53.4 robust=2.285 rmin=0.000 noise_sd=0.183]
2026-09-26T08:52:51Z	discard	strat_l23o_liqdq	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "dq_lb": 4, "dq_w": -0.1, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18}	25	30.874	-17.601	1.754	30.432	31.296	blind	blind	blind	TRAIN 2.092 <= best 2.302 + margin 0.172 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-17.6 ystd=53.9 robust=2.092 rmin=0.000 noise_sd=0.172]
