ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T20:59:37Z	baseline	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 1, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	31.760	-17.646	1.800	28.796	34.650	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-12.5 ystd=64.4 robust=2.247 rmin=0.000 noise_sd=0.091]
2026-09-26T20:59:46Z	discard	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 2, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	27.624	-17.631	1.567	25.478	29.706	blind	blind	blind	TRAIN 1.695 <= best 2.247 + margin 0.121 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-17.6 ystd=64.3 robust=1.695 rmin=0.000 noise_sd=0.121]
2026-09-26T20:59:54Z	keep	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 3, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	30.446	-16.296	1.868	30.066	30.809	blind	blind	blind	beats best on robust by 0.417 > margin 0.231 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.9 ystd=57.5 robust=2.664 rmin=0.000 noise_sd=0.231]
2026-09-26T21:00:03Z	discard	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 4, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	28.655	-15.188	1.887	27.730	29.544	blind	blind	blind	TRAIN 2.323 <= best 2.664 + margin 0.148 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=52.3 robust=2.323 rmin=0.000 noise_sd=0.148]
2026-09-26T21:00:12Z	discard	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 5, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	29.092	-17.887	1.626	26.208	31.903	blind	blind	blind	TRAIN 2.051 <= best 2.664 + margin 0.142 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-17.7 ystd=62.1 robust=2.051 rmin=0.000 noise_sd=0.142]
2026-09-26T21:00:20Z	discard	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 6, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	26.677	-16.449	1.622	23.071	30.214	blind	blind	blind	TRAIN 1.611 <= best 2.664 + margin 0.103 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.0 ystd=52.1 robust=1.611 rmin=0.000 noise_sd=0.103]
2026-09-26T21:00:29Z	discard	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 7, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	29.385	-18.944	1.551	28.088	30.635	blind	blind	blind	TRAIN 1.991 <= best 2.664 + margin 0.168 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-18.9 ystd=58.4 robust=1.991 rmin=0.000 noise_sd=0.168]
2026-09-26T21:00:38Z	discard	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 8, "rt_w": 0.2, "top": 25, "weighting": "invvol"}	25	29.619	-19.453	1.523	26.301	32.864	blind	blind	blind	TRAIN 2.070 <= best 2.664 + margin 0.204 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.0 ystd=68.6 robust=2.070 rmin=0.000 noise_sd=0.204]
