ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T18:33:31Z	baseline	strat_l23a_liqconfirm	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T19:08:54Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 63, "uv_hi": 0.57, "uv_to": 0.0, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.121 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T19:09:04Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 63, "uv_hi": 0.57, "uv_to": 1.0, "weighting": "invvol"}	25	32.857	-17.191	1.911	30.029	35.610	blind	blind	blind	TRAIN 2.253 <= best 2.121 + margin 0.169 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=55.3 robust=2.253 rmin=0.000 noise_sd=0.169]
2026-09-26T19:09:13Z	keep	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 63, "uv_hi": 0.56, "uv_to": 1.0, "weighting": "invvol"}	25	34.947	-17.191	2.033	30.513	39.315	blind	blind	blind	beats best on robust by 0.175 > margin 0.170 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=54.9 robust=2.296 rmin=0.000 noise_sd=0.170]
2026-09-26T19:09:22Z	keep	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 42, "uv_hi": 0.57, "uv_to": 1.0, "weighting": "invvol"}	25	35.339	-17.191	2.056	35.054	35.610	blind	blind	blind	beats best on robust by 0.415 > margin 0.215 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=54.1 robust=2.711 rmin=0.000 noise_sd=0.215]
2026-09-26T19:09:33Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 84, "uv_hi": 0.57, "uv_to": 1.0, "weighting": "invvol"}	25	34.565	-17.762	1.946	29.758	39.315	blind	blind	blind	TRAIN 2.219 <= best 2.711 + margin 0.170 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=55.1 robust=2.219 rmin=0.000 noise_sd=0.170]
2026-09-26T19:10:38Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 42, "uv_hi": 0.55, "uv_to": 1.0, "weighting": "invvol"}	25	37.342	-17.762	2.102	35.303	39.315	blind	blind	blind	TRAIN 2.727 <= best 2.711 + margin 0.217 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=53.7 robust=2.727 rmin=0.000 noise_sd=0.217]
2026-09-26T19:10:47Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 42, "uv_hi": 0.58, "uv_to": 1.0, "weighting": "invvol"}	25	31.178	-17.191	1.814	30.029	32.282	blind	blind	blind	TRAIN 2.253 <= best 2.711 + margin 0.169 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=55.8 robust=2.253 rmin=0.000 noise_sd=0.169]
2026-09-26T19:10:57Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 35, "uv_hi": 0.57, "uv_to": 1.0, "weighting": "invvol"}	25	32.629	-17.220	1.895	29.573	35.610	blind	blind	blind	TRAIN 2.211 <= best 2.711 + margin 0.167 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=55.7 robust=2.211 rmin=0.000 noise_sd=0.167]
2026-09-26T19:11:07Z	discard	strat_l28o_upvolnz	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uv_days": 50, "uv_hi": 0.57, "uv_to": 1.0, "weighting": "invvol"}	25	34.820	-17.191	2.025	33.996	35.610	blind	blind	blind	TRAIN 2.613 <= best 2.711 + margin 0.208 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=54.1 robust=2.613 rmin=0.000 noise_sd=0.208]
