ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T18:35:39Z	baseline	strat_l23a_liqconfirm	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T18:36:01Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_c": 1.0, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.121 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T18:36:14Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "max", "cd_buf": 10, "cd_c": 0.6, "cd_lb": 60, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.568	-17.220	1.775	29.522	31.573	blind	blind	blind	TRAIN 2.202 <= best 2.121 + margin 0.192 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.8 ystd=57.4 robust=2.202 rmin=0.000 noise_sd=0.192]
2026-09-26T18:36:28Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "max", "cd_buf": 10, "cd_c": 0.5, "cd_lb": 60, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.895	-16.896	1.769	28.117	31.614	blind	blind	blind	TRAIN 2.142 <= best 2.121 + margin 0.168 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-16.3 ystd=57.3 robust=2.142 rmin=0.000 noise_sd=0.168]
2026-09-26T18:36:41Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "max", "cd_buf": 10, "cd_c": 0.7, "cd_lb": 60, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.066	-17.220	1.746	28.508	31.568	blind	blind	blind	TRAIN 2.091 <= best 2.121 + margin 0.154 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.3 ystd=57.2 robust=2.091 rmin=0.000 noise_sd=0.154]
2026-09-26T18:36:55Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "max", "cd_buf": 10, "cd_c": 0.6, "cd_lb": 120, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.640	-17.220	1.779	29.284	31.946	blind	blind	blind	TRAIN 2.154 <= best 2.121 + margin 0.167 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.0 ystd=57.6 robust=2.154 rmin=0.000 noise_sd=0.167]
2026-09-26T18:37:09Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "mean", "cd_buf": 10, "cd_c": 0.3, "cd_lb": 60, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.828	-17.220	1.790	29.744	31.870	blind	blind	blind	TRAIN 2.210 <= best 2.121 + margin 0.144 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-12.5 ystd=56.0 robust=2.210 rmin=0.000 noise_sd=0.144]
2026-09-26T18:37:43Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "mean", "cd_buf": 10, "cd_c": 0.25, "cd_lb": 60, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.620	-17.220	1.778	30.000	31.214	blind	blind	blind	TRAIN 2.236 <= best 2.121 + margin 0.214 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.7 ystd=55.7 robust=2.236 rmin=0.000 noise_sd=0.214]
2026-09-26T18:37:56Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "mean", "cd_buf": 10, "cd_c": 0.35, "cd_lb": 60, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.296	-17.220	1.759	28.975	31.568	blind	blind	blind	TRAIN 2.134 <= best 2.121 + margin 0.170 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-12.4 ystd=56.3 robust=2.134 rmin=0.000 noise_sd=0.170]
2026-09-26T18:38:11Z	discard	strat_l28b_corrdiv	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cd_agg": "mean", "cd_buf": 10, "cd_c": 0.3, "cd_lb": 120, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.799	-17.220	1.789	29.844	31.715	blind	blind	blind	TRAIN 2.217 <= best 2.121 + margin 0.169 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.3 ystd=56.8 robust=2.217 rmin=0.000 noise_sd=0.169]
