ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T11:02:46Z	baseline	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 0.0, "c_thr": 0.35, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.763	-11.440	2.864	32.776	32.751	blind	blind	blind	first entry [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=54.2 robust=3.540 rmin=-0.413 noise_sd=0.287]
2026-09-26T11:02:53Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 0.5, "c_thr": 0.35, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	28.092	-11.440	2.456	32.776	23.780	blind	blind	blind	TRAIN 3.540 <= best 3.540 + margin 0.287 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=46.6 robust=3.540 rmin=-0.413 noise_sd=0.287]
2026-09-26T11:02:55Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 0.5, "c_thr": 0.3, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	26.035	-11.026	2.361	28.445	23.780	blind	blind	blind	TRAIN 3.142 <= best 3.540 + margin 0.167 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=45.6 robust=3.142 rmin=-0.413 noise_sd=0.167]
2026-09-26T11:03:06Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 0.5, "c_down": 3, "c_thr": 0.3, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.554	-11.026	2.952	32.348	32.751	blind	blind	blind	TRAIN 3.597 <= best 3.540 + margin 0.278 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=53.3 robust=3.597 rmin=-0.413 noise_sd=0.278]
2026-09-26T11:03:16Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 0.5, "c_down": 3, "c_thr": 0.25, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.554	-11.026	2.952	32.348	32.751	blind	blind	blind	TRAIN 3.597 <= best 3.540 + margin 0.278 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=53.3 robust=3.597 rmin=-0.413 noise_sd=0.278]
2026-09-26T11:03:18Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 1.0, "c_down": 3, "c_thr": 0.3, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.551	-11.026	2.952	32.341	32.751	blind	blind	blind	TRAIN 3.700 <= best 3.540 + margin 0.285 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=52.5 robust=3.700 rmin=-0.413 noise_sd=0.285]
2026-09-26T11:03:19Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 0.5, "c_down": 1, "c_thr": 0.3, "c_win": 12, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.605	-11.026	2.957	32.452	32.751	blind	blind	blind	TRAIN 3.666 <= best 3.540 + margin 0.286 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=53.3 robust=3.666 rmin=-0.413 noise_sd=0.286]
2026-09-26T11:03:31Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 1.0, "c_down": 3, "c_thr": 0.3, "c_win": 6, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.283	-13.112	2.462	32.711	31.875	blind	blind	blind	TRAIN 3.531 <= best 3.540 + margin 0.293 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-7.4 ystd=54.5 robust=3.531 rmin=-0.581 noise_sd=0.293]
2026-09-26T11:03:33Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 1.0, "c_down": 3, "c_thr": 0.3, "c_win": 9, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.732	-11.440	2.861	32.711	32.751	blind	blind	blind	TRAIN 3.531 <= best 3.540 + margin 0.293 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=54.2 robust=3.531 rmin=-0.413 noise_sd=0.293]
2026-09-26T11:03:34Z	discard	strat_l26a_corrspike	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.58, "c_cut": 1.0, "c_down": 3, "c_thr": 0.3, "c_win": 18, "floor_lb": 24, "lookback": 16, "max_dist": 0.055, "regime_ma": 24}	25	32.763	-11.440	2.864	32.776	32.751	blind	blind	blind	TRAIN 3.540 <= best 3.540 + margin 0.287 [robust] [risk:none select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-5.1 ystd=54.2 robust=3.540 rmin=-0.413 noise_sd=0.287]
