ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T11:02:53Z	baseline	strat_l26b_upmonths	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uc_lb": 12, "uc_w": 0.0, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T11:03:10Z	discard	strat_l26b_upmonths	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uc_lb": 12, "uc_w": 0.2, "weighting": "invvol"}	25	27.998	-19.635	1.426	23.303	32.641	blind	blind	blind	TRAIN 1.721 <= best 2.121 + margin 0.145 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.3 ystd=57.4 robust=1.721 rmin=0.000 noise_sd=0.145]
2026-09-26T11:03:18Z	discard	strat_l26b_upmonths	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "uc_lb": 12, "uc_w": -0.2, "weighting": "invvol"}	25	29.970	-18.096	1.656	31.199	28.808	blind	blind	blind	TRAIN 2.275 <= best 2.121 + margin 0.169 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-18.1 ystd=52.8 robust=2.275 rmin=0.000 noise_sd=0.169]
2026-09-26T11:03:37Z	discard	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 12, "bm_w": 0.0, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.121 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T11:03:46Z	keep	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 12, "bm_w": 0.2, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.907	-17.166	1.917	31.671	34.096	blind	blind	blind	beats best on robust by 0.334 > margin 0.250 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=63.2 robust=2.455 rmin=0.000 noise_sd=0.250]
2026-09-26T11:03:55Z	discard	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 12, "bm_w": -0.2, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	27.331	-18.210	1.501	24.800	29.791	blind	blind	blind	TRAIN 1.684 <= best 2.455 + margin 0.092 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-17.8 ystd=63.1 robust=1.684 rmin=0.000 noise_sd=0.092]
2026-09-26T11:04:15Z	discard	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 12, "bm_w": 0.1, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.483	-17.589	1.790	30.457	32.468	blind	blind	blind	TRAIN 2.559 <= best 2.455 + margin 0.294 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.4 ystd=57.6 robust=2.559 rmin=0.000 noise_sd=0.294]
2026-09-26T11:04:23Z	discard	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 12, "bm_w": 0.3, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.050	-17.051	1.880	30.148	33.891	blind	blind	blind	TRAIN 2.510 <= best 2.455 + margin 0.209 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.8 ystd=61.7 robust=2.510 rmin=0.000 noise_sd=0.209]
2026-09-26T11:04:32Z	discard	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 9, "bm_w": 0.2, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.410	-16.084	2.077	32.172	34.602	blind	blind	blind	TRAIN 2.535 <= best 2.455 + margin 0.251 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=64.1 robust=2.535 rmin=0.000 noise_sd=0.251]
2026-09-26T11:04:40Z	discard	strat_l26b_breakmag	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "bm_lb": 15, "bm_w": 0.2, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.818	-17.166	1.912	31.761	33.834	blind	blind	blind	TRAIN 2.464 <= best 2.455 + margin 0.247 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=63.1 robust=2.464 rmin=0.000 noise_sd=0.247]
