ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T20:29:46Z	baseline	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": 0.0, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T20:30:04Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": -0.13, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.783	-18.228	1.634	29.826	29.741	blind	blind	blind	TRAIN 2.145 <= best 2.121 + margin 0.148 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.9 ystd=55.4 robust=2.145 rmin=0.000 noise_sd=0.148]
2026-09-26T20:30:20Z	keep	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": 0.13, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.734	-17.081	1.858	29.043	34.352	blind	blind	blind	beats best on robust by 0.402 > margin 0.165 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.9 ystd=60.7 robust=2.523 rmin=0.000 noise_sd=0.165]
2026-09-26T20:30:39Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": 0.07, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.226	-16.622	1.999	32.518	33.904	blind	blind	blind	TRAIN 2.644 <= best 2.523 + margin 0.174 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-12.6 ystd=60.2 robust=2.644 rmin=0.000 noise_sd=0.174]
2026-09-26T20:30:52Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": 0.2, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.517	-17.513	1.800	29.491	33.479	blind	blind	blind	TRAIN 2.326 <= best 2.523 + margin 0.126 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.5 ystd=61.5 robust=2.326 rmin=0.000 noise_sd=0.126]
2026-09-26T20:31:05Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 6, "ids_w": 0.13, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.284	-17.373	1.801	29.819	32.697	blind	blind	blind	TRAIN 2.250 <= best 2.523 + margin 0.157 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.3 ystd=58.5 robust=2.250 rmin=0.000 noise_sd=0.157]
2026-09-26T20:31:23Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": 0.04, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.834	-16.992	1.756	30.147	29.537	blind	blind	blind	TRAIN 2.261 <= best 2.523 + margin 0.217 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.7 ystd=52.6 robust=2.261 rmin=0.000 noise_sd=0.217]
2026-09-26T20:31:36Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 3, "ids_w": 0.1, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.229	-17.081	1.828	29.900	32.509	blind	blind	blind	TRAIN 2.441 <= best 2.523 + margin 0.170 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.9 ystd=57.5 robust=2.441 rmin=0.000 noise_sd=0.170]
2026-09-26T20:32:10Z	discard	strat_l29c_listage	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "la_w": 0.0, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.523 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T20:32:21Z	discard	strat_l29c_listage	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "la_w": 0.15, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.321	-16.814	1.922	30.832	33.757	blind	blind	blind	TRAIN 2.162 <= best 2.523 + margin 0.124 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.6 ystd=61.6 robust=2.162 rmin=0.000 noise_sd=0.124]
2026-09-26T20:32:31Z	discard	strat_l29c_listage	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "la_w": -0.15, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	27.222	-16.324	1.668	28.687	25.841	blind	blind	blind	TRAIN 2.374 <= best 2.523 + margin 0.188 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.1 ystd=53.4 robust=2.374 rmin=0.000 noise_sd=0.188]
2026-09-26T20:32:45Z	discard	strat_l29c_listage	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "la_w": 0.3, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.315	-18.805	1.665	29.358	33.209	blind	blind	blind	TRAIN 2.197 <= best 2.523 + margin 0.130 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.9 ystd=60.6 robust=2.197 rmin=0.000 noise_sd=0.130]
2026-09-26T20:32:56Z	discard	strat_l29c_listage	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "la_w": 0.07, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.464	-17.260	1.823	29.357	33.505	blind	blind	blind	TRAIN 2.010 <= best 2.523 + margin 0.186 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.3 ystd=58.2 robust=2.010 rmin=0.000 noise_sd=0.186]
2026-09-26T20:33:14Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 2, "ids_w": 0.07, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.906	-16.936	1.766	29.639	30.160	blind	blind	blind	TRAIN 2.302 <= best 2.523 + margin 0.214 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.3 ystd=53.4 robust=2.302 rmin=0.000 noise_sd=0.214]
2026-09-26T20:33:26Z	discard	strat_l29c_insideday	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ids_lb": 4, "ids_w": 0.07, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.626	-16.776	1.945	31.728	33.489	blind	blind	blind	TRAIN 2.381 <= best 2.523 + margin 0.144 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-12.6 ystd=59.7 robust=2.381 rmin=0.000 noise_sd=0.144]
2026-09-26T20:34:05Z	discard	strat_l29c_actionclass	{"ac_cap": 60, "ac_lb": 36, "ac_lr_w": 0.0, "ac_ss_w": 0.0, "ac_thr": 0.02, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.523 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T20:34:18Z	discard	strat_l29c_actionclass	{"ac_cap": 60, "ac_lb": 36, "ac_lr_w": -0.15, "ac_ss_w": 0.0, "ac_thr": 0.02, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.567	-17.580	1.796	30.189	32.894	blind	blind	blind	TRAIN 2.320 <= best 2.523 + margin 0.201 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.8 ystd=57.5 robust=2.320 rmin=0.000 noise_sd=0.201]
2026-09-26T20:34:30Z	discard	strat_l29c_actionclass	{"ac_cap": 60, "ac_lb": 36, "ac_lr_w": 0.15, "ac_ss_w": 0.0, "ac_thr": 0.02, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.814	-18.860	1.634	29.326	32.249	blind	blind	blind	TRAIN 2.173 <= best 2.523 + margin 0.124 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.2 ystd=57.8 robust=2.173 rmin=0.000 noise_sd=0.124]
2026-09-26T20:34:46Z	discard	strat_l29c_actionclass	{"ac_cap": 60, "ac_lb": 36, "ac_lr_w": 0.0, "ac_ss_w": 0.15, "ac_thr": 0.02, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.226	-17.558	1.835	31.553	32.871	blind	blind	blind	TRAIN 2.562 <= best 2.523 + margin 0.236 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.7 ystd=60.4 robust=2.562 rmin=0.000 noise_sd=0.236]
2026-09-26T20:34:57Z	discard	strat_l29c_actionclass	{"ac_cap": 60, "ac_lb": 36, "ac_lr_w": 0.0, "ac_ss_w": -0.15, "ac_thr": 0.02, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.532	-16.835	1.873	30.224	32.792	blind	blind	blind	TRAIN 2.089 <= best 2.523 + margin 0.133 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.5 ystd=58.8 robust=2.089 rmin=0.000 noise_sd=0.133]
