ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T20:57:34Z	baseline	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 6, "lc_w": -0.05, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.143	-16.946	1.838	29.970	32.272	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.4 ystd=57.2 robust=2.194 rmin=0.000 noise_sd=0.125]
2026-09-26T20:57:45Z	keep	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 6, "lc_w": -0.15, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	34.867	-16.209	2.151	34.519	35.200	blind	blind	blind	beats best on robust by 0.406 > margin 0.163 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.3 ystd=66.8 robust=2.600 rmin=0.000 noise_sd=0.163]
2026-09-26T20:57:56Z	discard	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 5, "lc_w": -0.1, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.520	-17.497	1.916	33.812	33.242	blind	blind	blind	TRAIN 2.273 <= best 2.600 + margin 0.131 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.3 ystd=64.2 robust=2.273 rmin=0.000 noise_sd=0.131]
2026-09-26T20:58:07Z	discard	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 7, "lc_w": -0.1, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.776	-17.321	1.892	32.870	32.687	blind	blind	blind	TRAIN 2.442 <= best 2.600 + margin 0.204 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.4 ystd=59.4 robust=2.442 rmin=0.000 noise_sd=0.204]
2026-09-26T20:58:18Z	discard	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 12, "lc_w": -0.1, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.360	-16.343	1.858	30.585	30.146	blind	blind	blind	TRAIN 2.151 <= best 2.600 + margin 0.164 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.6 ystd=55.3 robust=2.151 rmin=0.000 noise_sd=0.164]
2026-09-26T20:58:30Z	discard	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_days": 120, "lc_lb": 6, "lc_w": -0.1, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	31.464	-17.999	1.748	29.821	33.051	blind	blind	blind	TRAIN 2.504 <= best 2.600 + margin 0.182 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.7 ystd=57.8 robust=2.504 rmin=0.000 noise_sd=0.182]
2026-09-26T20:58:50Z	keep	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 6, "lc_w": -0.2, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	36.320	-15.206	2.389	37.149	35.535	blind	blind	blind	beats best on robust by 0.361 > margin 0.159 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.9 ystd=68.0 robust=2.961 rmin=0.000 noise_sd=0.159]
2026-09-26T20:59:02Z	discard	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 6, "lc_w": -0.25, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.054	-15.345	2.154	33.365	32.758	blind	blind	blind	TRAIN 2.785 <= best 2.961 + margin 0.199 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.6 ystd=64.0 robust=2.785 rmin=0.000 noise_sd=0.199]
2026-09-26T20:59:13Z	discard	strat_l29j_liqclimb	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lc_lb": 6, "lc_w": -0.3, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.313	-15.722	1.864	29.664	28.980	blind	blind	blind	TRAIN 2.898 <= best 2.961 + margin 0.294 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.7 ystd=55.0 robust=2.898 rmin=0.000 noise_sd=0.294]
