ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T17:39:39Z	baseline	strat_l27c_lockpanic	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "pk_cut": 0.0, "pk_k": 10, "pk_pct": 0.9, "pk_warm": 24, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T17:39:53Z	discard	strat_l27c_lockpanic	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "pk_cut": 0.5, "pk_k": 10, "pk_pct": 0.9, "pk_warm": 24, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.121 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T17:40:46Z	discard	strat_l27c_lockpanic	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "pk_cut": 0.5, "pk_k": 5, "pk_pct": 0.8, "pk_warm": 24, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.711	-17.220	1.725	28.787	30.599	blind	blind	blind	TRAIN 2.101 <= best 2.121 + margin 0.155 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-10.8 ystd=59.3 robust=2.101 rmin=0.000 noise_sd=0.155]
2026-09-26T17:40:58Z	discard	strat_l27c_lockpanic	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "pk_cut": 1.0, "pk_k": 20, "pk_pct": 0.7, "pk_warm": 24, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	23.393	-17.220	1.358	30.130	17.294	blind	blind	blind	TRAIN 2.205 <= best 2.121 + margin 0.157 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-9.9 ystd=42.8 robust=2.205 rmin=0.000 noise_sd=0.157]
2026-09-26T17:41:12Z	discard	strat_l27c_lockpanic	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "pk_cut": 0.5, "pk_k": 20, "pk_pct": 0.8, "pk_warm": 24, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	28.873	-17.220	1.677	28.557	29.175	blind	blind	blind	TRAIN 2.121 <= best 2.121 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.9 robust=2.121 rmin=0.000 noise_sd=0.161]
