ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T17:36:03Z	baseline	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 15, "am_w": 0.0, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.208	-14.091	2.144	34.284	26.436	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.9 ystd=46.2 robust=3.828 rmin=0.000 noise_sd=0.256]
2026-09-26T17:36:15Z	keep	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 15, "am_w": 0.2, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	34.451	-15.804	2.180	39.985	29.378	blind	blind	blind	beats best on robust by 0.522 > margin 0.279 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.8 ystd=51.8 robust=4.351 rmin=0.000 noise_sd=0.279]
2026-09-26T17:36:28Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 15, "am_w": 0.1, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.174	-14.352	2.311	40.306	26.712	blind	blind	blind	TRAIN 4.204 <= best 4.351 + margin 0.406 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.1 ystd=49.6 robust=4.204 rmin=0.000 noise_sd=0.406]
2026-09-26T17:36:41Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 12, "am_w": 0.2, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	34.723	-16.494	2.105	39.467	30.350	blind	blind	blind	TRAIN 4.237 <= best 4.351 + margin 0.247 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-16.5 ystd=54.5 robust=4.237 rmin=0.000 noise_sd=0.247]
2026-09-26T17:36:53Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 18, "am_w": 0.2, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	34.666	-14.948	2.319	40.017	29.754	blind	blind	blind	TRAIN 4.290 <= best 4.351 + margin 0.281 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.9 ystd=53.1 robust=4.290 rmin=0.000 noise_sd=0.281]
2026-09-26T17:37:06Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 15, "am_w": 0.15, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.790	-15.394	2.195	40.317	27.850	blind	blind	blind	TRAIN 4.591 <= best 4.351 + margin 0.286 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-15.4 ystd=50.6 robust=4.591 rmin=0.000 noise_sd=0.286]
2026-09-26T17:37:32Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 12, "am_w": 0.1, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.523	-14.662	2.218	39.313	26.357	blind	blind	blind	TRAIN 4.235 <= best 4.351 + margin 0.382 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.4 ystd=48.6 robust=4.235 rmin=0.000 noise_sd=0.382]
2026-09-26T17:37:44Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 18, "am_w": 0.1, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.547	-14.352	2.268	38.209	27.365	blind	blind	blind	TRAIN 4.226 <= best 4.351 + margin 0.291 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.0 ystd=49.6 robust=4.226 rmin=0.000 noise_sd=0.291]
2026-09-26T17:37:56Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 15, "am_w": 0.05, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	32.643	-14.327	2.278	38.588	27.213	blind	blind	blind	TRAIN 4.266 <= best 4.351 + margin 0.385 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.1 ystd=48.7 robust=4.266 rmin=0.000 noise_sd=0.385]
2026-09-26T17:38:08Z	discard	strat_l27o_frothami	{"am_frac": 0.5, "am_lb": 18, "am_w": 0.25, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "fr_cut": 0.4, "fr_days": 40, "fr_k": 2, "fr_min": 20000000.0, "fr_thr": 0.06, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	33.284	-17.063	1.951	37.470	29.412	blind	blind	blind	TRAIN 3.948 <= best 4.351 + margin 0.443 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-17.1 ystd=51.4 robust=3.948 rmin=0.000 noise_sd=0.443]
