ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T18:55:03Z	baseline	strat_l23a_liqconfirm	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T18:55:19Z	discard	strat_l28d_lockdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ld_days": 1, "ld_r": 0.09, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.988	-17.824	1.682	28.187	31.728	blind	blind	blind	TRAIN 2.089 <= best 2.121 + margin 0.154 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.5 robust=2.089 rmin=0.000 noise_sd=0.154]
2026-09-26T18:55:36Z	discard	strat_l28d_lockdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ld_days": 1, "ld_r": 0.15, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.102	-17.514	1.719	28.418	31.728	blind	blind	blind	TRAIN 2.104 <= best 2.121 + margin 0.159 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.7 robust=2.104 rmin=0.000 noise_sd=0.159]
2026-09-26T18:55:53Z	discard	strat_l28d_lockdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ld_days": 1, "ld_r": 0.19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.102	-17.514	1.719	28.418	31.728	blind	blind	blind	TRAIN 2.104 <= best 2.121 + margin 0.159 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.7 robust=2.104 rmin=0.000 noise_sd=0.159]
2026-09-26T18:56:08Z	discard	strat_l28d_lockdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "ld_days": 3, "ld_r": 0.09, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	29.521	-17.824	1.656	28.445	30.556	blind	blind	blind	TRAIN 2.104 <= best 2.121 + margin 0.151 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-12.5 ystd=54.5 robust=2.104 rmin=0.000 noise_sd=0.151]
2026-09-26T18:56:43Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 5, "ru_r": 5.0, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	TRAIN 2.121 <= best 2.121 + margin 0.161 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T18:56:53Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 5, "ru_r": 0.15, "top": 25, "weighting": "invvol"}	25	32.093	-18.493	1.735	30.963	33.179	blind	blind	blind	TRAIN 2.174 <= best 2.121 + margin 0.165 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.5 ystd=57.5 robust=2.174 rmin=0.000 noise_sd=0.165]
2026-09-26T18:57:04Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 5, "ru_r": 0.25, "top": 25, "weighting": "invvol"}	25	30.916	-18.052	1.713	30.068	31.729	blind	blind	blind	TRAIN 2.125 <= best 2.121 + margin 0.140 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.2 ystd=56.6 robust=2.125 rmin=0.000 noise_sd=0.140]
2026-09-26T18:57:15Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 5, "ru_r": 0.35, "top": 25, "weighting": "invvol"}	25	30.243	-17.221	1.756	29.593	30.866	blind	blind	blind	TRAIN 2.169 <= best 2.121 + margin 0.149 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=56.7 robust=2.169 rmin=0.000 noise_sd=0.149]
2026-09-26T18:57:27Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 10, "ru_r": 0.25, "top": 25, "weighting": "invvol"}	25	28.497	-17.686	1.611	26.164	30.763	blind	blind	blind	TRAIN 1.829 <= best 2.121 + margin 0.160 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.2 ystd=52.7 robust=1.829 rmin=0.000 noise_sd=0.160]
2026-09-26T18:57:53Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 5, "ru_r": 0.1, "top": 25, "weighting": "invvol"}	25	31.186	-18.685	1.669	30.536	31.808	blind	blind	blind	TRAIN 1.978 <= best 2.121 + margin 0.104 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-14.4 ystd=55.4 robust=1.978 rmin=0.000 noise_sd=0.104]
2026-09-26T18:58:05Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 5, "ru_r": 0.2, "top": 25, "weighting": "invvol"}	25	31.822	-18.153	1.753	30.550	33.047	blind	blind	blind	TRAIN 2.157 <= best 2.121 + margin 0.156 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.1 ystd=58.5 robust=2.157 rmin=0.000 noise_sd=0.156]
2026-09-26T18:58:18Z	discard	strat_l28d_runupdemote	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "ru_days": 3, "ru_r": 0.15, "top": 25, "weighting": "invvol"}	25	31.153	-17.621	1.768	29.396	32.850	blind	blind	blind	TRAIN 2.074 <= best 2.121 + margin 0.132 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.2 ystd=57.1 robust=2.074 rmin=0.000 noise_sd=0.132]
