ts	status	candidate	params	top	train_cagr	train_dd	ret_dd	h1	h2	fwd_cagr	fwd_dd	fwd_bench	note
2026-09-26T20:52:35Z	baseline	strat_l23a_liqconfirm	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	30.090	-17.220	1.747	28.557	31.568	blind	blind	blind	first entry [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=56.4 robust=2.121 rmin=0.000 noise_sd=0.161]
2026-09-26T20:52:52Z	keep	strat_l29a_agerearmup	{"ag_age": 1, "ag_look": 2, "ag_rise": 0.0, "ag_to": 1.0, "b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	36.377	-17.220	2.113	33.363	39.315	blind	blind	blind	beats best on robust by 0.433 > margin 0.149 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=54.4 robust=2.554 rmin=0.000 noise_sd=0.149]
2026-09-26T20:53:07Z	keep	strat_l29c_randtilt	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rt_seed": 3, "rt_w": 0.15, "top": 25, "weighting": "invvol"}	25	32.403	-16.415	1.974	33.950	30.944	blind	blind	blind	beats best on robust by 0.405 > margin 0.197 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.1 ystd=57.7 robust=2.959 rmin=0.000 noise_sd=0.197]
2026-09-26T20:53:22Z	keep	strat_l29e_coresat	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "cs_k": 17, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	36.022	-16.203	2.223	34.770	37.227	blind	blind	blind	beats best on robust by 0.360 > margin 0.289 [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-9.6 ystd=68.5 robust=3.319 rmin=0.000 noise_sd=0.289]
2026-09-26T20:53:37Z	discard	strat_l29d_randrearm	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "regime_ma": 18, "rr_mode": "months", "rr_n": 8, "rr_seed": 12, "top": 25, "weighting": "invvol"}	25	37.930	-17.220	2.203	36.493	39.315	blind	blind	blind	TRAIN 2.784 <= best 3.319 + margin 0.220 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-10.4 ystd=53.7 robust=2.784 rmin=0.000 noise_sd=0.220]
2026-09-26T20:53:55Z	discard	strat_l29g_liqcore	{"b_hi": 0.65, "b_lo": 0.45, "b_mid": 0.55, "floor_lb": 19, "lookback": 16, "lq_days": 40, "lq_min": 5000000.0, "lq_mode": "strict", "lq_shift": 0.05, "lq_shift_hi": 0.05, "lq_shift_lo": 0.075, "max_dist": 0.055, "pc_days": 120, "pc_k": 15, "pc_n": 500, "regime_ma": 18, "top": 25, "weighting": "invvol"}	25	28.753	-18.489	1.555	28.537	28.958	blind	blind	blind	TRAIN 2.239 <= best 3.319 + margin 0.155 [robust] [risk:top=25 weighting=invvol select:robust exec:realistic fill=next_open lock=1 min_tv=5e+06 cost=50rt expo=1 minyr=-13.6 ystd=49.1 robust=2.239 rmin=0.000 noise_sd=0.155]
